marriage_id,marriage_number,age_at_marriage,age_gap_years,education_level,household_income_usd,financial_stress,both_employed,cohabited_before,premarital_counseling,child_before_marriage,n_children,religious_attendance,criticism,contempt,defensiveness,stonewalling,repair_attempt_success,positive_negative_ratio,conflict_frequency_weekly,shared_activities_weekly,years_married,years_to_divorce,divorced
MAR036337,3,22,1,high_school,48100.0,7.9,0,0,0,0,1,rarely,5.7,3.6,2.8,0.0,6.1,3.17,2.0,6.0,1.7,1.7,1
MAR036338,1,29,2,some_college,52900.0,8.7,1,1,1,0,1,never,5.5,5.3,2.9,2.1,4.6,3.49,1.0,4.0,23.5,,0
MAR036339,1,30,2,high_school,63400.0,5.1,1,1,0,0,0,rarely,3.9,4.8,3.5,6.5,3.8,4.74,0.0,4.0,3.7,3.7,1
MAR036340,1,17,2,high_school,93400.0,1.1,1,0,1,0,1,monthly,6.7,0.0,7.2,3.8,4.7,2.51,1.0,2.0,12.6,,0
MAR036341,1,32,7,bachelors,58500.0,10.0,0,1,0,1,1,monthly,5.3,0.0,6.9,1.7,8.5,4.86,1.0,4.0,10.7,,0
MAR036342,1,29,1,less_than_hs,262700.0,5.5,0,1,0,0,1,weekly,1.7,0.7,1.7,0.0,6.7,4.41,0.0,5.0,19.3,19.3,1
MAR036343,2,50,0,graduate,402600.0,4.8,1,1,0,0,3,never,1.5,0.7,0.0,3.3,5.9,10.96,2.0,3.0,26.3,,0
MAR036344,1,23,1,some_college,59600.0,3.0,1,0,1,0,3,weekly,5.6,1.6,4.8,7.0,9.5,10.96,2.0,0.0,52.8,,0
MAR036345,1,33,2,bachelors,132500.0,3.7,0,0,0,1,1,rarely,4.8,0.0,6.7,2.6,5.5,3.48,3.0,2.0,5.4,,0
MAR036346,1,25,5,bachelors,86600.0,6.7,1,0,0,0,4,never,8.6,3.4,6.8,3.2,7.4,1.95,1.0,1.0,2.9,,0
MAR036347,1,32,11,high_school,43300.0,3.2,0,0,1,0,2,rarely,5.5,2.8,4.1,5.8,6.9,3.6,3.0,5.0,13.0,13.0,1
MAR036348,1,40,5,graduate,153000.0,6.8,1,1,0,0,2,never,6.2,3.0,6.0,1.7,6.0,5.83,1.0,3.0,23.4,,0
MAR036349,2,42,3,some_college,151000.0,1.3,1,1,0,0,2,never,3.7,4.4,4.3,0.0,6.1,3.01,2.0,0.0,8.0,,0
MAR036350,3,34,2,some_college,112500.0,6.3,1,0,0,1,2,rarely,5.1,3.9,3.5,3.8,7.4,5.12,3.0,3.0,2.6,2.6,1
MAR036351,1,25,7,high_school,38300.0,8.2,0,1,0,0,0,rarely,4.2,4.5,5.4,1.8,6.5,3.9,3.0,2.0,5.5,5.5,1
MAR036352,1,33,4,some_college,74200.0,7.9,0,0,0,1,1,never,8.7,5.1,7.7,4.8,5.6,1.04,0.0,2.0,4.2,4.2,1
MAR036353,1,22,1,bachelors,91900.0,4.0,0,1,0,1,3,weekly,4.3,5.1,4.0,7.4,6.3,0.72,4.0,2.0,5.0,,0
MAR036354,2,53,0,some_college,83900.0,5.8,1,0,0,0,1,never,7.4,3.4,2.9,0.1,8.8,1.25,1.0,8.0,5.4,5.4,1
MAR036355,1,27,0,bachelors,461600.0,3.2,1,0,1,0,0,never,4.9,3.9,8.1,2.6,4.3,13.49,2.0,0.0,14.1,,0
MAR036356,1,25,6,some_college,34200.0,10.0,0,0,1,0,3,rarely,5.0,0.3,1.7,0.0,10.0,4.47,1.0,2.0,6.0,,0
MAR036357,2,32,4,high_school,33800.0,9.2,1,1,0,0,2,rarely,5.3,8.0,4.6,2.3,6.3,1.35,6.0,4.0,7.9,7.9,1
MAR036358,2,41,3,graduate,149800.0,5.1,0,1,1,1,1,weekly,5.3,2.0,9.0,5.7,6.4,2.95,3.0,3.0,1.4,1.4,1
MAR036359,1,25,2,some_college,119400.0,5.0,1,1,0,0,0,rarely,5.0,3.0,1.7,6.2,7.1,8.45,1.0,1.0,7.8,,0
MAR036360,1,29,2,high_school,201800.0,4.7,1,0,0,0,1,monthly,6.4,3.1,6.0,1.5,8.0,12.25,5.0,1.0,7.2,7.2,1
MAR036361,1,23,5,less_than_hs,47800.0,3.5,0,1,0,0,3,never,2.8,5.9,6.5,5.9,4.1,3.87,4.0,2.0,4.0,4.0,1
MAR036362,3,30,8,high_school,96800.0,8.0,0,0,0,1,1,rarely,3.7,4.9,3.9,1.8,7.0,6.54,1.0,4.0,9.1,,0
MAR036363,2,34,4,high_school,59400.0,7.2,0,0,1,0,3,never,6.8,1.0,0.4,3.0,0.0,2.24,1.0,2.0,5.4,5.4,1
MAR036364,1,29,2,bachelors,76900.0,6.7,1,1,0,0,0,never,7.3,3.8,2.4,4.3,3.9,1.46,4.0,3.0,21.0,21.0,1
MAR036365,1,36,1,some_college,142800.0,0.2,1,0,0,0,1,monthly,4.6,1.7,4.2,1.4,6.3,1.03,1.0,3.0,5.8,,0
MAR036366,1,29,4,some_college,281700.0,3.5,0,1,0,0,2,weekly,1.7,1.8,4.7,5.6,7.4,10.16,0.0,5.0,10.7,10.7,1
MAR036367,3,34,3,high_school,80200.0,4.8,1,0,0,0,2,never,0.8,5.6,3.0,4.6,8.1,5.93,1.0,7.0,11.8,,0
MAR036368,1,25,0,some_college,99400.0,6.7,1,1,1,1,2,rarely,4.9,2.9,4.2,3.3,6.8,4.48,2.0,4.0,6.9,6.9,1
MAR036369,2,33,6,some_college,151700.0,5.3,1,1,1,0,1,rarely,3.4,3.4,5.7,6.1,6.2,7.77,3.0,3.0,17.7,17.7,1
MAR036370,1,32,4,some_college,69500.0,2.6,0,0,1,0,1,weekly,2.1,5.3,7.0,2.0,10.0,5.16,3.0,3.0,9.5,,0
MAR036371,1,30,0,bachelors,68100.0,10.0,0,1,0,1,3,rarely,4.0,3.3,7.6,4.3,7.1,1.34,5.0,4.0,7.1,7.1,1
MAR036372,1,37,4,bachelors,285000.0,1.8,1,1,0,0,2,rarely,5.4,7.5,6.1,2.6,4.0,1.81,2.0,2.0,12.1,,0
MAR036373,1,28,1,graduate,149200.0,3.2,1,1,0,1,0,never,5.6,7.0,7.3,2.8,5.1,1.41,1.0,0.0,3.6,3.6,1
MAR036374,1,22,2,bachelors,93100.0,5.1,1,1,0,0,3,never,5.1,6.0,4.5,1.0,10.0,2.49,2.0,3.0,3.5,,0
MAR036375,1,31,3,some_college,176300.0,6.4,1,0,0,0,1,never,2.9,4.3,3.4,4.1,7.2,1.98,6.0,4.0,16.5,,0
MAR036376,1,30,4,high_school,93800.0,6.4,0,1,0,0,1,never,8.6,4.9,2.3,6.6,6.7,0.58,4.0,3.0,5.3,5.3,1
MAR036377,2,30,1,high_school,68600.0,3.7,1,0,1,0,2,rarely,4.2,5.1,5.2,5.0,2.5,4.02,2.0,2.0,4.8,4.8,1
MAR036378,1,28,7,high_school,41100.0,6.8,1,1,0,1,1,weekly,4.9,3.6,4.4,1.2,8.2,2.8,2.0,5.0,7.1,7.1,1
MAR036379,1,27,5,bachelors,230700.0,2.1,1,0,0,0,2,never,6.4,4.1,6.7,8.1,1.5,2.91,4.0,2.0,12.2,12.2,1
MAR036380,1,19,1,graduate,82900.0,7.3,1,0,0,0,1,never,0.0,0.0,0.0,3.5,8.5,7.12,2.0,6.0,22.8,,0
MAR036381,1,20,2,some_college,51600.0,5.3,1,1,0,0,1,monthly,5.2,1.4,3.3,3.9,2.4,1.83,1.0,4.0,6.2,6.2,1
MAR036382,1,28,4,bachelors,100300.0,7.4,1,0,0,0,1,rarely,4.3,4.1,6.5,1.1,6.6,4.16,2.0,4.0,1.3,,0
MAR036383,1,28,1,high_school,51200.0,7.8,1,0,0,0,0,rarely,3.0,0.9,3.0,1.5,9.0,10.44,4.0,4.0,6.1,,0
MAR036384,1,35,0,high_school,68000.0,7.0,0,1,0,0,1,never,7.9,3.2,7.3,4.5,2.7,1.44,2.0,3.0,10.3,10.3,1
MAR036385,1,25,2,bachelors,82300.0,0.5,0,1,0,0,1,never,3.1,1.1,6.6,3.5,5.8,4.2,1.0,1.0,3.9,3.9,1
MAR036386,1,30,8,bachelors,92700.0,4.4,1,1,0,0,4,rarely,6.6,2.8,0.0,5.2,6.0,5.03,0.0,2.0,17.1,,0
MAR036387,1,27,4,high_school,72300.0,9.9,1,1,0,0,0,never,6.2,5.9,5.5,1.9,7.2,6.03,3.0,2.0,14.2,14.2,1
MAR036388,2,37,10,high_school,152400.0,1.4,1,1,0,0,1,rarely,3.5,3.4,3.8,3.7,3.2,2.04,1.0,1.0,27.9,27.9,1
MAR036389,1,32,8,graduate,66400.0,5.8,0,1,0,0,3,never,4.5,4.0,5.7,4.2,4.4,2.45,3.0,3.0,23.5,,0
MAR036390,1,23,1,high_school,134000.0,1.1,1,0,0,0,2,weekly,5.5,4.2,4.2,3.9,4.1,7.85,4.0,7.0,3.2,3.2,1
MAR036391,1,25,0,high_school,114900.0,6.5,0,1,0,0,2,rarely,4.0,4.0,5.2,5.8,3.9,2.22,1.0,1.0,7.0,7.0,1
MAR036392,2,32,8,bachelors,87900.0,6.4,1,1,0,0,2,weekly,4.3,3.6,5.8,4.7,7.9,1.83,3.0,2.0,1.1,,0
MAR036393,1,25,3,graduate,378300.0,3.3,0,0,0,0,0,weekly,2.3,0.0,9.7,3.2,5.4,7.09,1.0,3.0,6.6,,0
MAR036394,1,30,2,high_school,59000.0,7.5,1,1,0,1,0,never,7.1,6.6,2.0,5.5,0.0,0.49,5.0,2.0,19.2,19.2,1
MAR036395,1,29,4,high_school,109900.0,0.9,0,0,1,0,0,rarely,4.2,0.3,7.1,2.0,5.4,16.26,4.0,2.0,16.9,,0
MAR036396,1,30,2,some_college,274300.0,1.5,1,0,0,0,4,rarely,5.1,1.5,6.1,4.7,6.1,3.87,2.0,2.0,13.8,,0
MAR036397,3,44,2,high_school,56400.0,8.7,1,0,0,0,2,weekly,4.6,2.5,3.6,5.7,3.3,3.15,1.0,2.0,5.1,5.1,1
MAR036398,1,23,1,bachelors,74800.0,7.4,1,0,1,0,0,rarely,4.5,5.6,6.2,5.6,9.5,1.73,3.0,2.0,12.6,,0
MAR036399,1,36,1,bachelors,127000.0,1.4,0,0,0,0,5,weekly,3.8,2.9,2.2,3.9,3.6,2.82,3.0,1.0,9.3,,0
MAR036400,1,28,2,some_college,43800.0,2.3,1,1,0,0,1,never,3.1,9.5,4.6,6.5,5.3,1.85,6.0,3.0,4.9,4.9,1
MAR036401,1,27,1,bachelors,242600.0,3.9,1,0,0,0,2,monthly,6.1,1.5,8.7,3.7,4.7,1.94,4.0,4.0,21.7,,0
MAR036402,1,29,2,some_college,139700.0,5.6,0,1,0,0,0,never,5.5,0.6,0.2,3.3,8.2,5.3,0.0,2.0,31.2,,0
MAR036403,2,44,11,graduate,185600.0,2.7,1,0,0,1,3,monthly,2.0,0.0,2.1,0.0,6.2,7.8,1.0,6.0,16.0,,0
MAR036404,1,31,0,some_college,49200.0,6.9,0,1,0,0,2,rarely,2.2,8.4,5.5,3.4,4.2,7.69,2.0,0.0,5.4,5.4,1
MAR036405,1,26,4,high_school,72700.0,4.4,1,1,0,0,3,never,4.8,4.3,3.5,6.4,3.2,4.23,2.0,3.0,1.3,1.3,1
MAR036406,1,25,9,graduate,93100.0,8.2,1,1,1,0,0,rarely,6.2,4.5,3.3,1.5,8.2,2.14,3.0,5.0,8.4,8.4,1
MAR036407,1,32,5,graduate,225700.0,5.1,0,1,0,0,0,never,6.6,4.8,4.9,1.0,7.5,4.35,2.0,4.0,24.0,,0
MAR036408,3,41,2,some_college,77100.0,4.8,1,0,0,0,1,never,2.4,1.7,6.0,0.0,6.1,1.93,2.0,7.0,17.3,,0
MAR036409,1,26,2,high_school,56800.0,4.4,0,1,0,0,1,never,6.2,3.8,3.2,0.0,6.8,1.94,2.0,3.0,2.2,,0
MAR036410,1,33,9,bachelors,148600.0,0.4,0,1,1,1,1,rarely,5.2,0.4,8.4,6.6,1.0,1.88,3.0,6.0,7.1,7.1,1
MAR036411,1,21,1,some_college,72600.0,7.4,0,0,0,0,1,weekly,4.3,1.9,6.1,0.0,6.2,0.97,1.0,2.0,1.6,1.6,1
MAR036412,2,38,8,bachelors,54700.0,5.5,1,0,1,1,2,rarely,4.4,3.2,2.4,6.0,4.2,1.31,3.0,4.0,5.1,5.1,1
MAR036413,1,29,4,some_college,178200.0,5.2,1,1,0,0,1,rarely,2.2,3.2,2.4,4.5,9.5,2.6,2.0,3.0,21.0,,0
MAR036414,2,36,3,less_than_hs,99700.0,6.2,0,1,0,1,0,weekly,6.7,0.5,1.4,2.1,3.8,4.08,0.0,7.0,6.0,6.0,1
MAR036415,1,35,4,graduate,78900.0,3.1,0,1,0,0,2,monthly,7.1,6.3,1.6,3.9,2.8,1.96,2.0,4.0,6.2,6.2,1
MAR036416,1,27,1,high_school,96500.0,6.8,0,1,1,1,4,weekly,2.8,3.6,3.6,3.3,6.9,7.68,2.0,6.0,2.2,,0
MAR036417,2,49,7,some_college,90500.0,5.2,0,1,0,0,2,never,6.4,5.1,3.2,2.8,3.7,2.08,0.0,0.0,11.9,11.9,1
MAR036418,2,41,4,high_school,39700.0,6.8,1,1,0,0,3,never,6.3,4.9,9.0,6.4,5.1,1.0,4.0,1.0,4.8,4.8,1
MAR036419,1,21,1,graduate,155900.0,3.1,1,1,0,0,2,weekly,2.1,4.4,2.5,2.1,7.6,12.69,1.0,2.0,5.5,,0
MAR036420,1,32,3,bachelors,164400.0,4.0,1,0,0,0,2,rarely,10.0,2.6,5.2,2.7,2.0,1.49,10.0,0.0,10.3,10.3,1
MAR036421,1,26,1,bachelors,90800.0,4.4,0,0,0,0,0,never,3.2,3.3,4.0,5.6,7.2,7.21,1.0,4.0,12.7,,0
MAR036422,1,22,2,bachelors,43700.0,8.3,0,1,0,1,1,never,6.2,7.3,6.8,8.1,2.8,1.39,2.0,0.0,4.0,4.0,1
MAR036423,1,40,1,high_school,123100.0,6.1,1,1,0,0,4,rarely,4.8,1.8,4.7,2.3,10.0,13.64,1.0,4.0,21.9,,0
MAR036424,2,47,3,high_school,112500.0,7.9,1,0,1,1,0,never,0.0,0.1,2.7,0.4,7.5,5.54,0.0,4.0,13.6,,0
MAR036425,1,32,0,some_college,110100.0,6.1,1,1,1,1,1,weekly,5.1,0.0,2.0,4.6,6.4,3.03,3.0,3.0,16.5,,0
MAR036426,1,31,8,some_college,60100.0,9.0,0,1,1,1,0,rarely,5.2,4.5,6.2,2.1,1.4,2.22,6.0,1.0,5.6,,0
MAR036427,1,21,0,graduate,220400.0,0.6,0,0,0,0,2,rarely,3.8,6.0,3.8,0.0,7.3,1.71,5.0,2.0,18.5,18.5,1
MAR036428,1,23,1,some_college,134300.0,5.0,1,1,1,0,2,never,2.1,0.0,4.9,5.0,3.8,3.49,4.0,4.0,15.7,,0
MAR036429,1,27,1,some_college,41100.0,5.3,1,0,0,0,1,never,2.8,3.4,5.3,4.7,5.7,3.48,2.0,0.0,11.3,11.3,1
MAR036430,1,30,4,high_school,68200.0,5.1,1,0,0,0,0,monthly,3.6,3.4,5.0,2.8,7.2,1.79,3.0,4.0,8.0,8.0,1
MAR036431,2,37,3,high_school,93600.0,5.3,1,1,0,0,2,never,3.6,0.0,4.2,2.2,7.0,6.2,0.0,7.0,8.6,,0
MAR036432,1,22,2,graduate,85400.0,5.5,1,0,1,1,1,never,3.2,6.6,4.0,3.5,5.3,1.86,2.0,2.0,9.1,9.1,1
MAR036433,1,38,0,high_school,59000.0,4.2,1,0,0,0,2,never,5.1,2.2,5.1,7.5,9.0,2.69,4.0,3.0,11.6,,0
MAR036434,1,20,1,high_school,129900.0,6.5,0,1,0,0,0,never,3.8,0.1,5.0,3.7,6.1,3.26,2.0,4.0,4.9,4.9,1
MAR036435,2,28,8,graduate,343600.0,7.8,1,1,0,0,3,rarely,4.5,6.1,5.1,5.4,6.5,8.66,3.0,0.0,6.6,6.6,1
MAR036436,1,20,1,graduate,72300.0,5.0,1,1,0,0,2,weekly,4.9,2.5,1.8,6.7,4.0,4.85,1.0,5.0,17.2,,0
MAR036437,1,27,1,graduate,107400.0,5.5,1,1,0,1,3,never,2.8,3.1,7.4,4.2,6.5,3.19,1.0,1.0,10.2,,0
MAR036438,1,37,6,graduate,195600.0,3.0,0,1,0,0,1,never,3.9,3.6,5.0,4.0,6.6,6.42,4.0,0.0,18.9,,0
MAR036439,1,40,1,some_college,125500.0,3.8,0,1,1,0,3,rarely,5.6,4.5,7.3,2.7,4.0,15.3,2.0,1.0,9.3,,0
MAR036440,1,27,3,bachelors,234400.0,5.4,1,1,0,0,0,never,6.7,7.1,6.2,6.2,5.0,3.42,5.0,3.0,14.3,14.3,1
MAR036441,1,28,2,high_school,142800.0,2.7,0,1,1,0,2,weekly,4.5,4.0,7.6,0.0,4.9,0.93,2.0,1.0,12.5,,0
MAR036442,2,47,7,bachelors,163500.0,3.0,1,1,0,1,1,rarely,7.5,2.9,4.4,4.6,9.2,2.38,5.0,6.0,8.3,8.3,1
MAR036443,2,36,3,bachelors,142400.0,4.1,1,1,0,0,2,never,0.8,0.0,5.1,6.2,8.6,5.48,1.0,1.0,28.9,,0
MAR036444,1,31,5,bachelors,140600.0,6.4,1,0,1,0,1,rarely,4.8,6.8,4.5,8.5,7.6,1.22,3.0,1.0,15.3,15.3,1
MAR036445,1,20,2,less_than_hs,97600.0,8.4,1,0,0,0,3,rarely,6.1,0.0,4.4,3.5,6.8,1.4,2.0,7.0,7.2,7.2,1
MAR036446,1,34,2,bachelors,234500.0,0.9,0,1,0,0,1,monthly,2.3,0.0,0.5,2.6,7.6,7.24,3.0,4.0,1.5,1.5,1
MAR036447,1,30,1,bachelors,213700.0,6.4,1,1,1,0,5,never,3.6,0.3,3.4,2.0,7.1,4.97,2.0,1.0,15.7,,0
MAR036448,1,35,0,some_college,115700.0,3.7,1,1,0,1,0,monthly,4.9,2.7,6.3,4.3,5.6,6.45,1.0,3.0,5.4,,0
MAR036449,1,42,1,less_than_hs,144600.0,3.9,0,1,1,0,0,monthly,4.6,2.5,8.2,3.9,4.3,4.65,2.0,2.0,15.3,15.3,1
MAR036450,2,45,6,high_school,43400.0,8.4,1,1,0,1,0,rarely,3.6,4.3,2.5,0.0,1.4,11.42,2.0,2.0,15.3,15.3,1
MAR036451,1,24,3,graduate,422200.0,2.0,0,0,0,0,0,never,3.6,1.2,2.9,3.5,6.9,4.64,1.0,5.0,10.3,,0
MAR036452,1,22,2,some_college,91700.0,6.0,0,1,0,0,0,rarely,0.0,0.4,4.0,2.6,7.9,3.78,2.0,3.0,8.7,,0
MAR036453,1,21,1,graduate,208500.0,0.3,0,1,0,0,4,never,8.3,2.8,5.5,0.0,9.3,4.52,3.0,1.0,19.0,,0
MAR036454,1,23,7,bachelors,105800.0,9.1,0,1,0,0,0,never,5.7,6.0,5.7,3.7,3.7,5.0,0.0,2.0,9.8,9.8,1
MAR036455,1,16,0,high_school,152000.0,4.8,1,0,0,0,3,rarely,5.6,4.6,6.4,4.7,7.6,2.73,6.0,3.0,19.5,19.5,1
MAR036456,1,31,2,less_than_hs,45100.0,7.6,1,1,0,0,3,weekly,6.1,7.3,5.1,4.1,9.0,1.46,4.0,1.0,10.8,10.8,1
MAR036457,1,18,0,less_than_hs,40700.0,2.5,1,1,0,0,1,monthly,3.9,0.0,3.0,3.0,5.9,5.8,3.0,6.0,17.5,,0
MAR036458,1,33,9,some_college,54000.0,9.2,0,0,0,0,2,monthly,3.8,5.1,6.2,4.0,4.6,3.34,2.0,2.0,9.2,,0
MAR036459,2,26,1,high_school,79100.0,5.1,1,1,0,0,1,never,5.1,4.8,3.9,1.9,7.5,3.03,3.0,4.0,8.3,8.3,1
MAR036460,1,25,5,high_school,75500.0,10.0,1,0,0,0,2,monthly,7.9,4.9,6.2,6.2,2.9,4.92,4.0,1.0,4.8,4.8,1
MAR036461,1,30,7,some_college,96400.0,7.8,1,1,0,0,0,never,5.1,0.6,3.4,2.2,3.7,4.29,0.0,4.0,35.4,,0
MAR036462,2,44,4,graduate,55500.0,5.1,0,1,0,0,0,weekly,2.0,4.3,4.4,5.7,5.3,2.27,2.0,5.0,5.0,,0
MAR036463,1,19,8,graduate,600000.0,2.0,1,0,0,1,2,never,2.5,0.0,4.0,1.6,10.0,17.45,1.0,6.0,33.5,,0
MAR036464,2,24,1,some_college,89000.0,5.6,0,0,0,0,0,weekly,3.7,0.9,4.1,4.0,8.2,4.73,3.0,2.0,9.3,9.3,1
MAR036465,1,22,1,high_school,86700.0,7.6,0,0,1,1,1,never,5.5,2.1,3.2,4.7,6.2,1.72,3.0,4.0,3.9,3.9,1
MAR036466,1,30,3,some_college,136100.0,5.1,1,0,0,0,1,never,0.0,2.5,0.4,2.9,10.0,4.31,0.0,5.0,7.6,,0
MAR036467,2,34,4,bachelors,288100.0,3.6,1,1,1,0,0,rarely,3.4,3.6,4.5,1.6,3.0,3.4,1.0,8.0,6.2,6.2,1
MAR036468,1,28,1,bachelors,23900.0,5.8,1,1,1,0,1,weekly,6.0,1.1,7.1,2.1,3.6,7.21,4.0,5.0,10.9,10.9,1
MAR036469,2,49,0,some_college,60500.0,4.7,1,0,0,0,2,never,5.9,4.4,5.6,6.0,3.2,2.61,6.0,0.0,2.6,2.6,1
MAR036470,1,23,3,bachelors,226200.0,3.1,1,1,0,0,3,never,2.2,1.9,0.3,0.0,4.4,6.01,1.0,3.0,4.0,,0
MAR036471,1,16,5,high_school,109300.0,1.9,1,0,0,1,0,monthly,5.1,5.2,7.6,1.3,2.7,1.47,1.0,0.0,4.8,4.8,1
MAR036472,1,31,6,bachelors,25000.0,7.1,1,1,0,0,4,rarely,8.1,5.7,4.5,4.2,3.7,3.93,2.0,3.0,12.8,12.8,1
MAR036473,1,26,8,bachelors,109500.0,3.1,1,1,0,0,1,rarely,4.5,2.7,3.8,5.6,5.8,7.04,1.0,5.0,10.3,,0
MAR036474,1,18,4,high_school,180500.0,3.4,1,1,0,0,2,monthly,7.0,3.6,1.6,0.0,7.6,2.19,0.0,7.0,1.2,1.2,1
MAR036475,1,38,0,high_school,162200.0,4.4,0,1,0,0,2,rarely,4.9,2.2,0.3,3.3,7.5,5.81,1.0,4.0,24.6,,0
MAR036476,1,27,5,high_school,40800.0,9.2,1,0,0,0,1,never,7.4,1.9,5.8,0.0,4.7,3.37,3.0,4.0,6.8,,0
MAR036477,1,21,2,some_college,146900.0,4.1,0,1,0,0,1,never,2.0,0.6,4.9,4.8,7.0,4.79,2.0,7.0,8.0,8.0,1
MAR036478,3,28,2,high_school,131200.0,8.6,0,1,0,0,0,never,2.3,3.9,6.7,1.7,6.4,2.32,1.0,3.0,9.5,9.5,1
MAR036479,2,30,1,some_college,172300.0,4.8,1,0,0,0,1,rarely,5.9,4.5,7.0,6.8,2.9,1.57,3.0,3.0,7.1,7.1,1
MAR036480,1,22,1,some_college,55900.0,6.7,1,1,1,1,1,monthly,1.6,7.4,3.0,6.9,9.2,1.43,8.0,5.0,5.0,5.0,1
MAR036481,2,27,2,high_school,45300.0,7.3,1,1,0,0,2,rarely,6.6,4.1,7.0,3.7,4.5,1.84,7.0,3.0,11.4,11.4,1
MAR036482,2,24,10,high_school,48900.0,6.8,0,1,0,0,3,weekly,5.2,6.0,5.6,6.1,4.8,2.91,4.0,1.0,9.7,9.7,1
MAR036483,2,45,2,graduate,187900.0,4.1,0,0,1,1,1,monthly,3.3,1.5,4.2,3.4,5.9,2.28,4.0,6.0,19.1,,0
MAR036484,2,38,3,less_than_hs,118500.0,8.6,1,1,0,0,0,never,3.8,3.5,6.4,2.1,9.2,2.35,0.0,5.0,17.8,17.8,1
MAR036485,2,42,4,some_college,41400.0,6.4,1,1,0,1,1,weekly,2.3,0.0,0.6,0.8,6.7,2.59,1.0,0.0,5.4,5.4,1
MAR036486,1,26,5,high_school,45200.0,9.6,1,1,0,0,2,monthly,3.9,1.1,3.9,4.8,5.5,3.52,1.0,4.0,12.3,,0
MAR036487,1,29,0,some_college,109200.0,1.6,1,0,0,1,1,rarely,5.9,5.2,1.8,6.7,3.3,1.21,3.0,3.0,8.3,,0
MAR036488,1,38,1,high_school,187500.0,3.2,1,0,0,0,1,rarely,4.8,3.2,3.1,0.2,8.6,11.93,2.0,3.0,13.6,,0
MAR036489,1,35,3,high_school,22700.0,6.6,1,1,0,0,2,never,0.0,4.4,6.5,2.9,10.0,5.73,1.0,2.0,6.0,,0
MAR036490,1,31,2,high_school,88800.0,4.9,1,1,0,0,3,monthly,1.0,2.3,1.7,6.1,3.9,3.87,3.0,7.0,3.8,3.8,1
MAR036491,1,33,3,graduate,249900.0,2.1,1,1,0,0,1,never,3.3,0.5,2.0,2.2,7.0,4.43,3.0,7.0,19.4,,0
MAR036492,2,41,1,high_school,94700.0,6.9,0,1,0,0,0,never,3.9,2.6,3.2,2.1,8.0,4.37,1.0,3.0,5.3,5.3,1
MAR036493,1,21,2,high_school,137700.0,7.0,1,1,0,0,1,never,2.2,3.8,5.8,2.9,4.5,3.99,6.0,1.0,11.9,11.9,1
MAR036494,1,25,3,some_college,170700.0,6.5,1,0,0,0,0,never,4.5,3.4,4.7,2.1,7.1,2.14,4.0,2.0,6.2,,0
MAR036495,1,29,4,high_school,111900.0,8.3,1,0,0,1,1,weekly,7.6,6.2,2.2,2.8,7.3,1.06,0.0,1.0,13.2,13.2,1
MAR036496,1,26,0,high_school,72400.0,7.4,1,1,0,0,3,rarely,1.9,5.0,3.9,3.6,7.5,4.79,1.0,1.0,20.2,20.2,1
MAR036497,1,27,5,some_college,76300.0,7.9,1,0,0,0,2,rarely,6.9,4.1,8.7,6.6,3.4,1.67,4.0,5.0,13.6,13.6,1
MAR036498,1,16,3,graduate,125000.0,1.7,1,0,1,0,1,never,2.9,2.8,5.0,4.6,3.8,7.21,1.0,3.0,23.5,,0
MAR036499,3,40,4,high_school,106800.0,6.7,1,0,0,0,3,rarely,4.9,0.0,1.0,4.3,3.8,16.98,3.0,3.0,0.5,,0
MAR036500,1,31,5,graduate,59600.0,6.5,0,0,0,0,1,rarely,6.6,4.3,8.4,3.4,2.3,4.26,1.0,1.0,10.2,10.2,1
MAR036501,2,22,1,graduate,258300.0,5.9,1,0,0,0,2,monthly,4.3,3.8,6.1,4.9,8.8,1.62,1.0,2.0,10.1,10.1,1
MAR036502,1,26,6,bachelors,85400.0,3.9,0,1,0,0,1,monthly,3.5,3.4,5.4,2.8,4.6,1.72,3.0,2.0,1.1,1.1,1
MAR036503,1,22,0,bachelors,98100.0,4.7,0,1,1,1,4,rarely,7.2,6.9,7.5,4.8,0.3,2.58,3.0,1.0,3.7,3.7,1
MAR036504,1,25,2,some_college,37000.0,4.6,1,1,0,0,1,never,2.2,3.0,0.3,1.6,7.1,5.1,2.0,3.0,23.0,,0
MAR036505,3,46,2,bachelors,132000.0,4.2,1,0,0,0,1,monthly,3.5,1.1,6.5,4.9,7.0,1.71,3.0,5.0,7.3,7.3,1
MAR036506,1,25,4,bachelors,77100.0,4.6,1,1,0,0,2,never,2.1,2.5,6.7,4.3,6.6,3.17,8.0,3.0,16.4,,0
MAR036507,3,43,1,high_school,95600.0,3.4,1,0,0,0,2,weekly,3.9,4.7,3.6,1.1,4.8,5.77,0.0,3.0,15.5,15.5,1
MAR036508,2,49,1,bachelors,85700.0,5.0,1,0,0,0,0,rarely,5.4,1.9,4.8,1.8,3.5,3.32,2.0,0.0,3.9,3.9,1
MAR036509,1,17,4,less_than_hs,91000.0,5.1,1,1,1,1,1,monthly,8.0,5.7,1.3,6.9,4.5,0.91,6.0,2.0,13.2,13.2,1
MAR036510,2,44,7,some_college,264600.0,5.2,1,1,0,0,1,rarely,5.1,1.3,3.7,1.7,7.5,3.03,3.0,1.0,16.7,,0
